Timestamp,Temperature(C),Humidity(%)
2021-11-29 08:40:02,33.4,20.6
2021-11-29 08:40:08,33.4,20.7
2021-11-29 08:40:13,33.4,20.7
2021-11-29 08:40:29,33.4,20.7
2021-11-29 08:40:34,33.4,20.8
2021-11-29 08:40:39,33.4,20.7
2021-11-29 08:40:44,33.3,20.6
2021-11-29 08:40:50,33.4,20.7
2021-11-29 08:40:55,33.4,20.8
2021-11-29 08:41:00,33.4,20.3
2021-11-29 08:41:06,33.4,20.7
2021-11-29 08:41:11,33.4,20.9
2021-11-29 08:41:16,33.4,20.7
2021-11-29 08:41:22,33.4,20.8
2021-11-29 08:41:27,33.4,20.6
2021-11-29 08:41:32,33.4,20.3
2021-11-29 08:41:37,33.4,20.6
2021-11-29 08:41:43,33.4,20.6
2021-11-29 08:41:48,33.4,20.5
2021-11-29 08:41:53,33.4,20.6
2021-11-29 08:42:04,33.4,20.7
2021-11-29 08:42:09,33.4,21.0
2021-11-29 08:42:14,33.4,20.7
2021-11-29 08:42:20,33.4,20.6
2021-11-29 08:42:25,33.4,20.4
2021-11-29 08:42:30,33.4,20.4
2021-11-29 08:42:36,33.4,20.7
2021-11-29 08:42:41,33.4,20.5
2021-11-29 08:42:46,33.5,20.8
2021-11-29 08:42:51,33.4,20.6
2021-11-29 08:42:57,33.4,20.7
2021-11-29 08:43:02,33.4,20.6
2021-11-29 08:43:08,33.4,20.5
2021-11-29 08:43:13,33.4,20.3
2021-11-29 08:43:18,33.4,20.6
2021-11-29 08:43:23,33.3,20.7
2021-11-29 08:43:29,33.4,20.5
2021-11-29 08:43:34,33.4,20.6
2021-11-29 08:43:39,33.3,20.6
2021-11-29 08:43:45,33.4,20.4
2021-11-29 08:43:50,33.4,20.5
2021-11-29 08:43:55,33.3,20.4
2021-11-29 08:44:00,33.4,20.4
2021-11-29 08:44:06,33.4,20.6
2021-11-29 08:44:11,33.5,20.7
2021-11-29 08:44:16,33.4,20.6
2021-11-29 08:44:27,33.4,20.5
2021-11-29 08:44:32,33.4,20.6
2021-11-29 08:44:37,33.5,20.5
2021-11-29 08:44:43,33.4,20.6
2021-11-29 08:44:48,33.4,20.6
2021-11-29 08:44:53,33.4,20.6
2021-11-29 08:44:58,33.3,20.5
2021-11-29 08:45:04,33.4,20.5
2021-11-29 08:45:09,33.4,20.6
2021-11-29 08:45:20,33.4,20.7
2021-11-29 08:45:25,33.4,20.8
2021-11-29 08:45:30,33.4,20.5
2021-11-29 08:45:35,33.4,20.9
2021-11-29 08:45:41,33.4,20.7
2021-11-29 08:45:46,33.3,20.8
2021-11-29 08:45:51,33.3,20.7
2021-11-29 08:45:56,33.4,20.6
2021-11-29 08:46:02,33.4,20.4
2021-11-29 08:46:07,33.4,20.5
2021-11-29 08:46:12,33.3,20.4
2021-11-29 08:46:18,33.4,20.6
2021-11-29 08:46:23,33.4,20.5
2021-11-29 08:46:28,33.4,20.6
2021-11-29 08:46:33,33.3,20.3
2021-11-29 08:46:39,33.3,20.5
2021-11-29 08:46:44,33.4,20.4
2021-11-29 08:46:49,33.4,20.4
2021-11-29 08:47:00,33.3,20.5
2021-11-29 08:47:05,33.4,20.7
2021-11-29 08:47:21,33.3,20.6
2021-11-29 08:47:26,33.4,20.4
2021-11-29 08:47:32,33.4,20.7
2021-11-29 08:47:37,33.4,20.5
2021-11-29 08:47:42,33.4,20.5
2021-11-29 08:47:48,33.3,20.4
2021-11-29 08:47:53,33.4,20.5
2021-11-29 08:47:58,33.4,20.5
2021-11-29 08:48:03,33.5,20.6
2021-11-29 08:48:09,33.3,20.3
2021-11-29 08:48:14,33.4,20.5
2021-11-29 08:48:19,33.4,20.6
2021-11-29 08:48:24,33.4,20.5
2021-11-29 08:48:30,33.4,20.4
2021-11-29 08:48:35,33.4,20.5
2021-11-29 08:48:40,33.4,20.5
2021-11-29 08:48:46,33.4,20.5
2021-11-29 08:48:51,33.4,20.6
2021-11-29 08:48:56,33.4,20.5
2021-11-29 08:49:01,33.4,20.7
2021-11-29 08:49:07,33.4,20.4
2021-11-29 08:49:12,33.4,20.5
2021-11-29 08:49:17,33.4,20.4
2021-11-29 08:49:22,33.3,20.3
2021-11-29 08:49:33,33.3,20.6
2021-11-29 08:49:38,33.3,20.3
2021-11-29 08:49:44,33.4,20.6
2021-11-29 08:49:49,33.3,20.4
2021-11-29 08:49:54,33.4,20.6
2021-11-29 08:49:59,33.4,20.4
2021-11-29 08:50:05,33.4,20.1
2021-11-29 08:50:10,33.4,20.4
2021-11-29 08:50:15,33.4,20.7
2021-11-29 08:50:21,33.4,20.5
2021-11-29 08:50:26,33.4,20.4
2021-11-29 08:50:31,33.4,20.4
2021-11-29 08:50:36,33.4,20.4
2021-11-29 08:50:42,33.4,20.4
2021-11-29 08:50:47,33.4,20.6
2021-11-29 08:50:52,33.4,20.1
2021-11-29 08:50:58,33.3,20.5
2021-11-29 08:51:03,33.4,20.5
2021-11-29 08:51:08,33.5,20.4
2021-11-29 08:51:13,33.4,20.2
2021-11-29 08:51:19,33.4,20.5
2021-11-29 08:51:24,33.4,20.7
2021-11-29 08:51:29,33.4,20.5
2021-11-29 08:51:34,33.4,20.5
2021-11-29 08:51:40,33.4,20.5
2021-11-29 08:51:45,33.4,20.5
2021-11-29 08:51:51,33.3,20.4
2021-11-29 08:51:56,33.4,20.2
2021-11-29 08:52:01,33.4,20.3
2021-11-29 08:52:07,33.3,20.3
2021-11-29 08:52:12,33.4,20.4
2021-11-29 08:52:17,33.4,20.6
2021-11-29 08:52:23,33.3,20.2
2021-11-29 08:52:28,33.4,20.5
2021-11-29 08:52:33,33.4,20.6
2021-11-29 08:52:39,33.3,20.3
2021-11-29 08:52:44,33.4,20.6
2021-11-29 08:52:49,33.4,20.1
2021-11-29 08:52:54,33.4,20.3
2021-11-29 08:53:00,33.4,20.4
2021-11-29 08:53:05,33.4,20.3
2021-11-29 08:53:10,33.4,20.4
2021-11-29 08:53:16,33.4,20.6
2021-11-29 08:53:21,33.5,20.2
2021-11-29 08:53:26,33.4,20.1
2021-11-29 08:53:32,33.5,20.5
2021-11-29 08:53:37,33.3,20.4
2021-11-29 08:53:42,33.3,20.5
2021-11-29 08:53:47,33.4,20.5
2021-11-29 08:53:58,33.4,20.2
2021-11-29 08:54:03,33.4,20.2
2021-11-29 08:54:09,33.4,20.3
2021-11-29 08:54:14,33.3,20.4
2021-11-29 08:54:19,33.3,20.3
2021-11-29 08:54:25,33.3,20.3
2021-11-29 08:54:30,33.4,20.3
2021-11-29 08:54:35,33.4,20.3
2021-11-29 08:54:40,33.3,20.4
2021-11-29 08:54:46,33.4,20.4
2021-11-29 08:54:51,33.3,20.4
2021-11-29 08:54:56,33.4,20.1
2021-11-29 08:55:02,33.4,20.5
2021-11-29 08:55:07,33.4,20.5
2021-11-29 08:55:12,33.4,20.2
2021-11-29 08:55:17,33.4,20.6
2021-11-29 08:55:23,33.4,20.3
2021-11-29 08:55:28,33.4,20.4
2021-11-29 08:55:33,33.4,20.4
2021-11-29 08:55:39,33.4,20.6
2021-11-29 08:55:44,33.4,20.3
2021-11-29 08:55:49,33.4,20.3
2021-11-29 08:55:55,33.3,20.0
2021-11-29 08:56:05,33.3,20.5
2021-11-29 08:56:11,33.4,20.4
2021-11-29 08:56:16,33.4,19.9
2021-11-29 08:56:21,33.4,20.3
2021-11-29 08:56:26,33.4,20.2
2021-11-29 08:56:32,33.4,20.0
2021-11-29 08:56:37,33.4,20.1
2021-11-29 08:56:42,33.4,20.0
2021-11-29 08:56:48,33.4,20.1
2021-11-29 08:56:53,33.4,20.1
2021-11-29 08:56:58,33.4,20.2
2021-11-29 08:57:03,33.4,20.3
2021-11-29 08:57:09,33.3,20.1
2021-11-29 08:57:14,33.4,20.2
2021-11-29 08:57:19,33.4,20.0
2021-11-29 08:57:25,33.4,20.0
2021-11-29 08:57:30,33.4,20.3
2021-11-29 08:57:35,33.4,20.3
2021-11-29 08:57:40,33.4,20.3
2021-11-29 08:57:51,33.4,20.1
2021-11-29 08:57:56,33.4,20.6
2021-11-29 08:58:01,33.4,20.5
2021-11-29 08:58:07,33.4,20.3
2021-11-29 08:58:12,33.4,20.2
2021-11-29 08:58:17,33.4,20.0
2021-11-29 08:58:23,33.4,20.4
2021-11-29 08:58:28,33.4,20.3
2021-11-29 08:58:33,33.4,20.1
2021-11-29 08:58:39,33.4,20.4
2021-11-29 08:58:44,33.4,20.0
2021-11-29 08:58:49,33.4,20.4
2021-11-29 08:58:54,33.4,20.1
2021-11-29 08:59:00,33.4,20.2
2021-11-29 08:59:05,33.4,20.5
2021-11-29 08:59:10,33.3,20.2
2021-11-29 08:59:15,33.5,20.2
2021-11-29 08:59:21,33.3,20.4
2021-11-29 08:59:26,33.4,20.2
2021-11-29 08:59:31,33.3,20.2
2021-11-29 08:59:37,33.4,20.2
2021-11-29 08:59:42,33.4,20.2
2021-11-29 08:59:47,33.4,20.2
2021-11-29 08:59:53,33.4,20.2
2021-11-29 08:59:58,33.4,20.1
2021-11-29 09:00:03,33.3,20.2
2021-11-29 09:00:08,33.4,20.3
2021-11-29 09:00:14,33.5,20.3
2021-11-29 09:00:19,33.4,20.0
2021-11-29 09:00:24,33.4,20.1
2021-11-29 09:00:30,33.4,20.3
2021-11-29 09:00:35,33.4,20.1
2021-11-29 09:00:40,33.4,20.1
2021-11-29 09:00:45,33.4,20.2
2021-11-29 09:00:51,33.4,20.1
2021-11-29 09:00:56,33.4,20.0
2021-11-29 09:01:01,33.4,20.4
2021-11-29 09:01:07,33.3,20.1
2021-11-29 09:01:12,33.4,20.1
2021-11-29 09:01:17,33.5,20.3
2021-11-29 09:01:22,33.4,20.2
2021-11-29 09:01:28,33.4,20.3
2021-11-29 09:01:33,33.4,20.3
2021-11-29 09:01:38,33.4,20.1
2021-11-29 09:01:44,33.4,20.1
2021-11-29 09:01:49,33.3,19.9
2021-11-29 09:01:59,33.4,20.6
2021-11-29 09:02:05,33.4,19.9
2021-11-29 09:02:10,33.4,20.2
2021-11-29 09:02:15,33.4,20.1
2021-11-29 09:02:21,33.4,20.2
2021-11-29 09:02:26,33.4,20.2
2021-11-29 09:02:31,33.4,20.2
2021-11-29 09:02:37,33.4,20.3
2021-11-29 09:02:42,33.4,20.3
2021-11-29 09:02:47,33.4,20.2
2021-11-29 09:02:53,33.4,20.1
2021-11-29 09:02:58,33.3,20.3
2021-11-29 09:03:03,33.3,20.2
2021-11-29 09:03:09,33.3,19.8
2021-11-29 09:03:14,33.4,20.2
2021-11-29 09:03:19,33.4,20.1
2021-11-29 09:03:24,33.4,20.2
2021-11-29 09:03:30,33.4,20.1
2021-11-29 09:03:35,33.4,19.9
2021-11-29 09:03:40,33.4,20.1
2021-11-29 09:03:45,33.4,20.2
2021-11-29 09:03:51,33.4,20.0
2021-11-29 09:03:56,33.3,20.0
2021-11-29 09:04:01,33.4,20.0
2021-11-29 09:04:07,33.4,20.2
2021-11-29 09:04:12,33.4,20.1
2021-11-29 09:04:17,33.4,20.3
2021-11-29 09:04:23,33.3,20.0
2021-11-29 09:04:28,33.4,20.0
2021-11-29 09:04:33,33.4,19.9
2021-11-29 09:04:38,33.4,20.1
2021-11-29 09:04:44,33.4,19.9
2021-11-29 09:04:49,33.4,20.2
2021-11-29 09:04:54,33.3,20.0
2021-11-29 09:05:00,33.4,20.2
2021-11-29 09:05:05,33.4,20.1
2021-11-29 09:05:10,33.5,20.0
2021-11-29 09:05:15,33.4,20.1
2021-11-29 09:05:21,33.4,20.1
2021-11-29 09:05:26,33.3,20.2
2021-11-29 09:05:31,33.4,20.2
2021-11-29 09:05:36,33.3,20.1
2021-11-29 09:05:42,33.4,20.0
2021-11-29 09:05:47,33.4,20.0
2021-11-29 09:05:58,33.3,19.9
2021-11-29 09:06:03,33.4,20.0
2021-11-29 09:06:08,33.3,20.1
2021-11-29 09:06:13,33.4,20.2
2021-11-29 09:06:19,33.3,20.0
2021-11-29 09:06:24,33.4,19.9
2021-11-29 09:06:29,33.4,20.0
2021-11-29 09:06:35,33.3,20.1
2021-11-29 09:06:40,33.4,20.2
2021-11-29 09:06:45,33.4,20.2
2021-11-29 09:06:51,33.4,20.2
2021-11-29 09:06:56,33.4,20.2
2021-11-29 09:07:01,33.4,20.0
2021-11-29 09:07:07,33.4,19.9
2021-11-29 09:07:12,33.4,20.2
2021-11-29 09:07:17,33.4,20.3
2021-11-29 09:07:22,33.4,20.2
2021-11-29 09:07:28,33.4,20.0
2021-11-29 09:07:33,33.4,20.1
2021-11-29 09:07:38,33.3,20.1
2021-11-29 09:07:44,33.4,20.1
2021-11-29 09:07:49,33.3,20.1
2021-11-29 09:07:59,33.4,19.9
2021-11-29 09:08:05,33.4,20.1
2021-11-29 09:08:10,33.4,19.9
2021-11-29 09:08:15,33.4,20.3
2021-11-29 09:08:21,33.4,20.1
2021-11-29 09:08:26,33.4,19.9
2021-11-29 09:08:31,33.4,20.2
2021-11-29 09:08:36,33.4,20.1
2021-11-29 09:08:42,33.5,20.0
2021-11-29 09:08:47,33.4,20.2
2021-11-29 09:08:52,33.3,19.9
2021-11-29 09:08:58,33.5,20.0
2021-11-29 09:09:03,33.4,20.5
2021-11-29 09:09:08,33.3,19.8
2021-11-29 09:09:14,33.4,19.9
2021-11-29 09:09:29,33.3,19.9
2021-11-29 09:09:35,33.4,19.7
2021-11-29 09:09:40,33.4,19.8
2021-11-29 09:09:45,33.4,20.0
2021-11-29 09:09:50,33.4,19.9
2021-11-29 09:09:56,33.3,20.0
2021-11-29 09:10:01,33.3,20.1
2021-11-29 09:10:06,33.4,20.0
2021-11-29 09:10:12,33.3,19.9
2021-11-29 09:10:17,33.4,19.8
2021-11-29 09:10:22,33.4,19.9
2021-11-29 09:10:28,33.4,19.9
2021-11-29 09:10:33,33.4,20.0
2021-11-29 09:10:38,33.3,19.9
2021-11-29 09:10:43,33.3,20.0
2021-11-29 09:10:49,33.4,20.1
2021-11-29 09:10:54,33.4,19.8
2021-11-29 09:10:59,33.5,19.9
2021-11-29 09:11:04,33.4,20.1
2021-11-29 09:11:10,33.4,20.0
2021-11-29 09:11:15,33.4,19.9
2021-11-29 09:11:20,33.4,20.0
2021-11-29 09:11:26,33.3,19.8
2021-11-29 09:11:31,33.4,19.8
2021-11-29 09:11:36,33.3,20.0
2021-11-29 09:11:41,33.4,20.1
2021-11-29 09:11:47,33.3,20.0
2021-11-29 09:11:52,33.4,20.0
2021-11-29 09:11:57,33.3,20.0
2021-11-29 09:12:08,33.4,19.9
2021-11-29 09:12:13,33.4,19.7
2021-11-29 09:12:18,33.4,19.8
2021-11-29 09:12:24,33.3,19.7
2021-11-29 09:12:29,33.3,20.2
2021-11-29 09:12:34,33.4,20.0
2021-11-29 09:12:39,33.4,19.8
2021-11-29 09:12:45,33.4,19.8
2021-11-29 09:12:50,33.3,19.8
2021-11-29 09:12:55,33.4,19.9
2021-11-29 09:13:01,33.4,19.9
2021-11-29 09:13:06,33.4,20.0
2021-11-29 09:13:11,33.4,20.2
2021-11-29 09:13:16,33.3,19.8
2021-11-29 09:13:22,33.4,20.0
2021-11-29 09:13:27,33.4,19.7
2021-11-29 09:13:38,33.3,20.1
2021-11-29 09:13:43,33.3,20.0
2021-11-29 09:13:48,33.3,19.8
2021-11-29 09:13:53,33.4,19.9
2021-11-29 09:13:59,33.3,20.0
2021-11-29 09:14:04,33.3,19.9
2021-11-29 09:14:09,33.4,19.7
2021-11-29 09:14:14,33.4,19.7
2021-11-29 09:14:20,33.4,19.9
2021-11-29 09:14:25,33.3,19.7
2021-11-29 09:14:30,33.4,20.1
2021-11-29 09:14:36,33.4,19.8
2021-11-29 09:14:41,33.3,20.1
2021-11-29 09:14:46,33.4,19.9
2021-11-29 09:14:51,33.4,20.1
2021-11-29 09:14:57,33.3,19.8
2021-11-29 09:15:02,33.4,19.6
2021-11-29 09:15:07,33.4,19.8
2021-11-29 09:15:13,33.4,20.0
2021-11-29 09:15:18,33.4,19.9
2021-11-29 09:15:23,33.4,19.7
2021-11-29 09:15:29,33.4,19.9
2021-11-29 09:15:34,33.3,19.8
2021-11-29 09:15:39,33.3,20.1
2021-11-29 09:15:44,33.3,19.7
2021-11-29 09:15:50,33.4,20.0
2021-11-29 09:15:55,33.4,19.7
2021-11-29 09:16:00,33.4,19.4
2021-11-29 09:16:06,33.4,19.8
2021-11-29 09:16:11,33.4,19.9
2021-11-29 09:16:16,33.4,19.8
2021-11-29 09:16:22,33.4,19.7
2021-11-29 09:16:27,33.3,19.8
2021-11-29 09:16:32,33.4,19.6
2021-11-29 09:16:37,33.4,19.7
2021-11-29 09:16:43,33.4,20.0
2021-11-29 09:16:53,33.3,19.9
2021-11-29 09:16:59,33.3,19.6
2021-11-29 09:17:04,33.4,19.7
2021-11-29 09:17:09,33.4,19.7
2021-11-29 09:17:14,33.4,19.7
2021-11-29 09:17:20,33.3,20.0
2021-11-29 09:17:30,33.4,19.6
2021-11-29 09:17:36,33.4,19.9
2021-11-29 09:17:41,33.4,20.0
2021-11-29 09:17:46,33.4,19.8
2021-11-29 09:17:51,33.4,19.8
2021-11-29 09:17:57,33.4,19.6
2021-11-29 09:18:02,33.3,19.7
2021-11-29 09:18:07,33.3,20.1
2021-11-29 09:18:13,33.3,19.9
2021-11-29 09:18:18,33.4,19.9
2021-11-29 09:18:23,33.3,19.8
2021-11-29 09:18:28,33.4,19.7
2021-11-29 09:18:34,33.4,19.7
2021-11-29 09:18:39,33.3,19.6
2021-11-29 09:18:44,33.4,19.7
2021-11-29 09:18:49,33.4,19.9
2021-11-29 09:18:55,33.3,19.8
2021-11-29 09:19:00,33.4,19.8
2021-11-29 09:19:05,33.4,19.7
2021-11-29 09:19:11,33.4,19.8
2021-11-29 09:19:16,33.3,19.9
2021-11-29 09:19:21,33.4,19.7
2021-11-29 09:19:26,33.4,19.7
2021-11-29 09:19:32,33.4,19.8
2021-11-29 09:19:37,33.4,19.7
2021-11-29 09:19:42,33.3,19.7
2021-11-29 09:19:48,33.4,19.6
2021-11-29 09:19:58,33.4,19.6
2021-11-29 09:20:03,33.3,20.0
2021-11-29 09:20:09,33.4,20.0
2021-11-29 09:20:14,33.4,19.5
2021-11-29 09:20:19,33.4,19.8
2021-11-29 09:20:24,33.4,19.9
2021-11-29 09:20:30,33.4,19.8
2021-11-29 09:20:35,33.3,19.6
2021-11-29 09:20:40,33.3,19.8
2021-11-29 09:20:46,33.3,19.8
2021-11-29 09:20:51,33.4,19.6
2021-11-29 09:20:56,33.3,19.7
2021-11-29 09:21:01,33.4,19.9
2021-11-29 09:21:07,33.4,19.7
2021-11-29 09:21:12,33.3,19.7
2021-11-29 09:21:17,33.4,19.5
2021-11-29 09:21:23,33.4,19.6
2021-11-29 09:21:28,33.3,19.8
2021-11-29 09:21:33,33.3,19.7
2021-11-29 09:21:38,33.4,19.6
2021-11-29 09:21:44,33.4,19.4
2021-11-29 09:21:49,33.3,19.6
2021-11-29 09:21:54,33.4,19.9
2021-11-29 09:21:59,33.4,19.6
2021-11-29 09:22:05,33.4,19.7
2021-11-29 09:22:10,33.4,19.6
2021-11-29 09:22:15,33.3,19.8
2021-11-29 09:22:21,33.4,19.5
2021-11-29 09:22:26,33.4,19.4
2021-11-29 09:22:31,33.3,19.5
2021-11-29 09:22:36,33.4,19.8
2021-11-29 09:22:42,33.3,19.7
2021-11-29 09:22:47,33.4,19.9
2021-11-29 09:22:52,33.4,19.8
2021-11-29 09:22:57,33.4,19.7
2021-11-29 09:23:03,33.4,19.6
2021-11-29 09:23:08,33.4,19.5
2021-11-29 09:23:13,33.4,19.6
2021-11-29 09:23:19,33.4,19.7
2021-11-29 09:23:24,33.4,19.7
2021-11-29 09:23:29,33.4,19.5
2021-11-29 09:23:34,33.4,19.6
2021-11-29 09:23:40,33.4,19.6
2021-11-29 09:23:45,33.3,19.6
2021-11-29 09:23:50,33.4,19.6
2021-11-29 09:23:56,33.3,19.8
2021-11-29 09:24:01,33.3,19.8
2021-11-29 09:24:11,33.4,19.7
2021-11-29 09:24:17,33.4,19.7
2021-11-29 09:24:22,33.3,19.5
2021-11-29 09:24:27,33.4,19.6
2021-11-29 09:24:33,33.4,19.7
2021-11-29 09:24:38,33.4,19.9
2021-11-29 09:24:43,33.4,19.7
2021-11-29 09:24:48,33.3,20.0
2021-11-29 09:24:54,33.4,19.6
2021-11-29 09:24:59,33.3,19.6
2021-11-29 09:25:04,33.4,19.6
2021-11-29 09:25:10,33.4,19.7
2021-11-29 09:25:15,33.4,19.5
2021-11-29 09:25:26,33.4,19.2
2021-11-29 09:25:31,33.4,19.7
2021-11-29 09:25:36,33.5,19.6
2021-11-29 09:25:42,33.3,19.7
2021-11-29 09:25:47,33.4,19.6
2021-11-29 09:25:52,33.4,19.7
2021-11-29 09:25:57,33.4,19.6
2021-11-29 09:26:03,33.4,19.5
2021-11-29 09:26:13,33.3,19.8
2021-11-29 09:26:18,33.3,19.5
2021-11-29 09:26:24,33.4,19.6
2021-11-29 09:26:29,33.4,19.9
2021-11-29 09:26:34,33.4,19.5
2021-11-29 09:26:40,33.4,19.5
2021-11-29 09:26:45,33.4,19.7
2021-11-29 09:26:50,33.3,19.5
2021-11-29 09:26:55,33.4,19.8
2021-11-29 09:27:01,33.3,19.8
2021-11-29 09:27:06,33.4,19.7
2021-11-29 09:27:11,33.4,19.5
2021-11-29 09:27:16,33.4,19.8
2021-11-29 09:27:22,33.3,19.5
2021-11-29 09:27:27,33.4,19.7
2021-11-29 09:27:32,33.4,19.6
2021-11-29 09:27:38,33.4,19.8
2021-11-29 09:27:43,33.3,19.5
2021-11-29 09:27:48,33.4,19.7
2021-11-29 09:27:54,33.4,19.5
2021-11-29 09:27:59,33.3,19.7
2021-11-29 09:28:04,33.4,19.4
2021-11-29 09:28:09,33.4,19.7
2021-11-29 09:28:15,33.4,19.5
2021-11-29 09:28:20,33.4,19.7
2021-11-29 09:28:25,33.4,19.4
2021-11-29 09:28:30,33.4,19.5
2021-11-29 09:28:36,33.3,19.6
2021-11-29 09:28:41,33.4,19.6
2021-11-29 09:28:46,33.4,19.5
2021-11-29 09:28:52,33.4,19.6
2021-11-29 09:28:57,33.3,19.4
2021-11-29 09:29:02,33.4,19.7
2021-11-29 09:29:08,33.4,19.6
2021-11-29 09:29:13,33.4,19.7
2021-11-29 09:29:18,33.3,19.7
2021-11-29 09:29:23,33.4,19.6
2021-11-29 09:29:29,33.3,19.6
2021-11-29 09:29:34,33.4,19.5
2021-11-29 09:29:39,33.4,19.4
2021-11-29 09:29:44,33.4,19.5
2021-11-29 09:29:50,33.4,19.8
2021-11-29 09:29:55,33.4,19.4
2021-11-29 09:30:00,33.4,19.8
2021-11-29 09:30:06,33.4,19.6
2021-11-29 09:30:11,33.4,19.6
2021-11-29 09:30:16,33.4,19.7
2021-11-29 09:30:21,33.4,19.7
2021-11-29 09:30:27,33.3,19.6
2021-11-29 09:30:32,33.4,19.6
2021-11-29 09:30:37,33.4,19.7
2021-11-29 09:30:48,33.4,19.5
2021-11-29 09:30:53,33.4,19.5
2021-11-29 09:30:58,33.5,19.8
2021-11-29 09:31:04,33.3,19.9
2021-11-29 09:31:09,33.4,19.7
2021-11-29 09:31:14,33.4,19.6
2021-11-29 09:31:20,33.3,19.6
2021-11-29 09:31:25,33.4,19.5
2021-11-29 09:31:30,33.4,19.4
2021-11-29 09:31:36,33.3,19.7
2021-11-29 09:31:41,33.3,19.5
2021-11-29 09:31:46,33.3,19.5
2021-11-29 09:31:51,33.3,19.6
2021-11-29 09:31:57,33.4,19.6
2021-11-29 09:32:02,33.4,19.9
2021-11-29 09:32:07,33.4,19.5
2021-11-29 09:32:23,33.3,19.4
2021-11-29 09:32:28,33.4,19.6
2021-11-29 09:32:34,33.4,19.6
2021-11-29 09:32:39,33.4,19.5
2021-11-29 09:32:44,33.4,19.6
2021-11-29 09:32:49,33.3,19.5
2021-11-29 09:32:55,33.4,19.3
2021-11-29 09:33:00,33.4,19.5
2021-11-29 09:33:05,33.3,19.6
2021-11-29 09:33:11,33.3,19.5
2021-11-29 09:33:16,33.4,19.6
2021-11-29 09:33:21,33.4,19.8
2021-11-29 09:33:26,33.4,19.8
2021-11-29 09:33:32,33.4,19.7
2021-11-29 09:33:37,33.4,19.6
2021-11-29 09:33:42,33.3,19.7
2021-11-29 09:33:48,33.4,19.6
2021-11-29 09:33:53,33.4,19.7
2021-11-29 09:33:58,33.3,19.6
2021-11-29 09:34:04,33.4,19.5
2021-11-29 09:34:09,33.4,19.7
2021-11-29 09:34:14,33.4,19.3
2021-11-29 09:34:20,33.3,19.6
2021-11-29 09:34:25,33.4,19.7
2021-11-29 09:34:30,33.3,19.4
2021-11-29 09:34:35,33.3,19.6
2021-11-29 09:34:41,33.4,19.5
2021-11-29 09:34:46,33.4,19.3
2021-11-29 09:34:51,33.4,19.4
2021-11-29 09:34:57,33.4,19.4
2021-11-29 09:35:02,33.4,19.5
2021-11-29 09:35:07,33.4,19.4
2021-11-29 09:35:12,33.4,19.4
2021-11-29 09:35:23,33.4,19.6
2021-11-29 09:35:28,33.4,19.4
2021-11-29 09:35:34,33.5,19.6
2021-11-29 09:35:39,33.3,19.3
2021-11-29 09:35:44,33.4,19.6
2021-11-29 09:35:49,33.4,19.6
2021-11-29 09:35:55,33.3,19.5
2021-11-29 09:36:00,33.4,19.4
2021-11-29 09:36:05,33.4,19.6
2021-11-29 09:36:11,33.3,19.6
2021-11-29 09:36:16,33.4,19.4
2021-11-29 09:36:21,33.3,19.6
2021-11-29 09:36:26,33.4,19.5
2021-11-29 09:36:32,33.3,19.6
2021-11-29 09:36:37,33.4,19.5
2021-11-29 09:36:42,33.4,19.6
2021-11-29 09:36:48,33.4,19.5
2021-11-29 09:36:53,33.4,19.7
2021-11-29 09:36:58,33.4,19.5
2021-11-29 09:37:03,33.4,19.5
2021-11-29 09:37:09,33.4,19.6
2021-11-29 09:37:14,33.4,19.5
2021-11-29 09:37:19,33.3,19.7
2021-11-29 09:37:24,33.4,19.6
2021-11-29 09:37:30,33.3,19.6
2021-11-29 09:37:35,33.4,19.5
2021-11-29 09:37:40,33.4,19.5
2021-11-29 09:37:46,33.4,19.8
2021-11-29 09:37:51,33.4,19.7
2021-11-29 09:37:56,33.4,19.4
2021-11-29 09:38:01,33.4,19.4
2021-11-29 09:38:07,33.3,19.5
2021-11-29 09:38:12,33.4,19.6
2021-11-29 09:38:17,33.4,19.7
2021-11-29 09:38:22,33.4,19.6
2021-11-29 09:38:28,33.4,19.4
2021-11-29 09:38:33,33.4,19.4
2021-11-29 09:38:38,33.4,19.5
2021-11-29 09:38:44,33.4,19.4
2021-11-29 09:38:49,33.4,19.5
2021-11-29 09:38:54,33.4,19.7
2021-11-29 09:39:00,33.4,19.4
2021-11-29 09:39:05,33.3,19.6
2021-11-29 09:39:10,33.3,19.5
2021-11-29 09:39:15,33.4,19.6
2021-11-29 09:39:21,33.4,19.6
2021-11-29 09:39:31,33.4,19.5
2021-11-29 09:39:36,33.4,19.4
2021-11-29 09:39:42,33.4,19.6
2021-11-29 09:39:47,33.4,19.6
2021-11-29 09:39:52,33.4,19.5
2021-11-29 09:39:58,33.4,19.6
2021-11-29 09:40:03,33.4,19.9
2021-11-29 09:40:08,33.4,19.5
2021-11-29 09:40:13,33.4,19.4
2021-11-29 09:40:19,33.3,19.5
2021-11-29 09:40:24,33.4,19.5
2021-11-29 09:40:29,33.4,19.6
2021-11-29 09:40:35,33.4,19.4
2021-11-29 09:40:40,33.3,19.4
2021-11-29 09:40:45,33.5,19.5
2021-11-29 09:40:50,33.4,19.6
2021-11-29 09:40:56,33.4,19.3
2021-11-29 09:41:01,33.4,19.4
2021-11-29 09:41:06,33.4,19.4
2021-11-29 09:41:12,33.4,19.4
